1073.15,-352.25
1082.9,-342.75
1093.65,-330.75
1097.15,-329.5
1124.65,-301.0
1128.4,-299.5
1138.15,-288.5
1139.9,-288.0
1147.9,-280.5
1155.9,-275.0
1163.9,-270.25
1170.15,-267.5
1177.4,-266.5
1184.4,-268.0
1188.9,-271.0
1192.15,-276.5
1193.9,-286.75
1191.65,-298.25
1185.4,-311.25
1179.65,-325.0
1172.9,-335.75
1170.15,-341.5
1173.4,-340.25
1183.15,-329.5
1195.9,-316.75
1203.75,-309.75
1211.4,-303.25
1219.4,-299.25
1225.4,-297.75
1232.65,-300.0
1238.25,-302.25
1240.65,-309.0
1241.4,-315.5
1239.65,-324.25
1235.15,-337.25
1229.4,-347.5
1220.9,-361.75
1220.4,-368.5
1223.15,-366.25
1232.4,-359.0
1244.9,-349.25
1254.65,-344.75
1264.4,-344.75
1269.15,-347.5
1274.9,-352.0
1278.4,-360.0
1278.9,-369.0
1276.15,-382.75
1272.65,-397.5
1267.65,-407.25
1267.65,-411.25
1274.9,-407.25
1281.15,-398.75
1308.15,-371.5
1318.9,-361.75
1328.0,-356.5
1334.9,-353.25
1342.9,-355.0
1348.65,-357.25
1353.15,-364.5
1353.65,-374.25
1351.9,-384.0
1346.15,-396.5
1338.4,-411.25
1337.5,-415.25
1341.15,-413.75
1349.65,-407.25
1357.65,-397.5
1372.4,-385.5
1383.4,-379.75
1395.9,-376.5
1403.15,-378.75
1411.65,-382.75
1414.65,-390.0
1416.9,-401.0
1414.65,-412.75
1413.9,-418.5
1417.4,-417.5
1427.65,-405.5
1441.4,-392.75
1451.15,-386.0
1459.9,-385.25
1464.65,-386.25
1469.15,-391.5
1471.9,-398.25
1469.65,-405.75
1465.65,-417.5
1458.65,-432.25
1438.15,-463.75
1434.9,-474.0
1428.65,-486.5
1420.65,-495.75
1413.65,-498.0
1407.4,-505.25
1402.9,-512.75
1399.5,-515.5
1393.75,-512.75
1386.25,-515.5
1378.75,-523.5
1373.75,-527.0
1369.4,-522.5
1369.4,-515.0
1373.9,-504.25
1380.15,-493.75
1389.4,-483.0
1396.65,-475.5
1399.15,-469.25
1393.4,-474.0
1384.15,-480.75
1374.65,-481.75
1366.15,-478.5
1359.9,-472.25
1360.4,-462.0
1367.15,-448.25
1372.9,-438.0
1381.4,-422.5
1386.65,-412.75
1384.9,-410.0
1373.4,-419.0
1349.65,-443.0
1331.9,-458.25
1306.9,-481.75
1293.15,-492.0
1280.15,-493.0
1273.75,-490.75
1270.25,-479.0
1270.4,-470.25
1277.15,-457.25
1292.4,-434.25
1301.65,-420.75
1301.65,-415.0
1295.4,-421.75
1285.15,-435.5
1273.15,-446.5
1261.5,-456.75
1257.0,-452.75
1248.5,-447.5
1236.5,-447.0
1225.0,-450.5
1211.75,-462.25
1210.0,-459.0
1220.4,-441.25
1237.65,-410.75
1245.15,-390.25
1247.9,-381.25
1227.4,-398.75
1204.15,-421.5
1182.0,-439.0
1171.75,-441.25
1162.65,-439.0
1158.15,-432.75
1156.9,-425.0
1160.4,-417.0
1164.4,-405.0
1169.65,-397.0
1179.65,-381.0
1186.65,-369.75
1183.65,-366.25
1175.9,-376.5
1158.65,-394.25
1143.4,-408.5
1137.15,-415.0
1129.65,-422.0
1121.65,-425.0
1111.4,-425.0
1106.9,-425.0
1102.4,-421.5
1099.65,-417.0
1097.9,-410.25
1100.15,-402.25
1102.9,-394.25
1112.15,-379.0
1122.4,-365.25
1131.5,-349.0
1142.4,-335.75
1149.4,-324.0
1152.65,-317.75
1151.65,-313.75
1143.65,-321.0
1120.15,-344.5
1114.65,-349.0
1092.15,-371.5
1086.4,-374.75
1081.65,-377.75
1080.5,-371.5
1074.75,-361.75
1073.15,-352.25
